Scenario,User,st_a_ave,st_ag,st_angle_ave,st_cl,st_d_f_ave,st_d_lf_ave,st_d_rf_ave,st_ls_a,st_ls_l,st_ls_r,st_nc,st_os,st_t_stamp,st_tc,st_v_ave
0.0,17.0,0.622326219817,1,0,1,56.7601226885,52.1926661287,163.277084048,1,0,1,0,0,230.064,1,22.0443717443
1.0,17.0,1.90690286161,1,0,2,25.0739019255,47.2516590558,153.107701162,0,0,0,0,0,230.064,1,19.3480806363
0.0,18.0,0.598943469631,0,0,2,47.731505303,37.4329747389,200.0,0,0,0,0,0,230.131,0,17.629314207
1.0,18.0,0.289127963638,0,0,2,16.0381929904,25.7590517832,200.0,0,0,0,0,0,230.126,0,13.2537100782
0.0,19.0,0.386505821322,0,0,2,41.8413471209,29.4320391983,200.0,0,0,0,0,0,230.095,0,15.813045644
1.0,19.0,0.738739335254,0,0,2,200.0,86.4360884484,200.0,0,0,0,0,0,230.08,0,17.8763180668
0.0,20.0,0.638883759976,0,0,2,19.0545265453,23.9432598348,107.051196219,0,0,0,0,0,230.044,0,13.0553646043
1.0,20.0,0.693781056204,0,0,2,21.5421510741,43.1329663218,200.0,0,0,0,0,0,230.123,0,19.7617538539
0.0,21.0,0.686939614671,1,0,0,77.3823643436,169.486433329,45.0049833199,1,1,0,0,0,230.107,0,14.7425200849
1.0,21.0,0.607644823908,0,0,0,75.9727158603,195.787250217,36.7282804466,0,0,0,0,0,230.004,0,23.1714457
0.0,22.0,0.34462495002,0,0,2,68.546022069,45.0664195017,200.0,0,0,0,0,0,230.053,0,15.3712285491
1.0,22.0,0.90890883983,0,0,0,71.952962432,200.0,33.732805021,0,0,0,0,0,230.087,0,12.9472602052
0.0,23.0,0.263118793797,0,0,2,57.2216100467,37.0135853179,200.0,0,0,0,0,0,230.121,0,17.7727591227
1.0,23.0,0.576982498001,0,0,0,79.9092810621,102.250097746,130.112815988,0,0,0,0,0,230.087,0,19.8700238316
0.0,24.0,0.647273342129,0,0,1,22.0062070086,63.1730030727,154.819919301,0,0,0,0,0,230.102,0,19.2834866718
1.0,24.0,1.00096466955,0,0,2,163.226335771,71.7577952821,188.454180892,0,0,0,0,0,230.001,0,22.6796833665
0.0,25.0,1.32999223305,0,0,0,24.0240756942,126.877311317,74.747027019,0,0,0,0,0,230.037,0,13.1226507172
1.0,25.0,0.939510414671,1,0,0,109.235365546,156.362851144,79.4717898065,1,1,0,0,0,230.103,0,27.2984971868
0.0,26.0,1.13965249106,1,0,2,58.549603441,87.6990214985,200.0,0,0,0,0,1,230.071,1,12.9483959333
1.0,26.0,0.378806318919,0,0,2,47.1553942161,57.8631935048,200.0,0,0,0,0,0,230.104,0,21.1597376484
0.0,27.0,0.789257330692,0,0,2,87.2983434132,51.9896372433,172.551469929,0,0,0,0,0,230.086,0,16.975799262
1.0,27.0,1.16467339057,0,0,2,18.7854835301,38.2874051981,200.0,0,0,0,0,0,230.134,0,19.7322945987
0.0,28.0,1.18386057165,0,0,1,21.1442193883,59.1667970548,123.075629132,0,0,0,0,0,230.019,0,19.5525034417
1.0,28.0,0.665442856736,0,0,2,34.1744759845,49.2043331653,130.834929757,0,0,0,0,0,230.058,0,16.0888512805
0.0,29.0,0.413408235908,0,0,2,35.3715402337,44.3641280608,197.421225603,0,0,0,0,0,230.005,0,22.3005935259
1.0,29.0,0.629091084792,0,0,2,19.9464456812,30.0821944051,200.0,0,0,0,0,0,230.007,0,15.8847758076
0.0,30.0,0.663876424565,0,0,2,19.6737766994,25.6266741556,200.0,0,0,0,0,0,230.148,0,13.7743058143
1.0,30.0,0.548544973636,1,0,2,39.5551678207,35.6811162931,200.0,1,0,1,0,0,230.066,0,15.4857259356
0.0,31.0,0.719007468099,1,0,2,192.606579876,102.918458883,200.0,0,0,0,0,1,230.135,0,26.0572606934
1.0,31.0,0.408812571183,0,0,1,13.6000517394,15.6277165964,168.755371668,0,0,0,0,0,230.085,0,12.2880968431
0.0,32.0,0.517127872404,1,0,2,55.8878349935,54.5588858818,196.379596308,1,0,1,0,0,230.087,0,21.5575191321
1.0,32.0,0.423391445236,0,0,2,79.6632632409,45.8240432362,200.0,0,0,0,0,0,230.052,0,21.3842835791
0.0,33.0,1.13626686792,1,0,0,187.849331117,200.0,73.5384299222,0,0,0,0,1,230.01,1,15.6863679264
1.0,33.0,0.578686738919,0,0,2,87.3427730871,82.6179264185,200.0,0,0,0,0,0,230.096,0,14.2923135581
0.0,34.0,0.326099187791,1,0,2,176.323268559,81.7046070854,199.612796375,1,1,1,0,0,230.1,1,14.2107343783
1.0,34.0,0.489866278077,0,0,1,68.5879942893,30.2936334649,161.777407497,0,0,0,0,0,230.0,0,14.4207094587
0.0,35.0,0.668749357428,0,0,2,19.4256254679,61.6201483808,200.0,0,0,0,0,0,230.056,0,17.1241778465
1.0,35.0,2.08572165025,0,0,0,28.0688735824,182.512966931,44.7863475008,0,0,0,1,0,230.118,0,12.9365847658
0.0,36.0,0.787231618138,0,0,2,158.764064954,100.56242707,200.0,0,0,0,0,0,230.057,0,16.5796427562
1.0,36.0,1.29068180534,0,0,2,91.9544899627,93.4331104993,139.915231512,0,0,0,0,0,230.053,0,13.7248374997
0.0,37.0,1.14064354211,0,0,2,42.7288140871,46.0257091543,115.337573662,0,0,0,0,0,230.055,0,20.134109836
1.0,37.0,0.830794,0,0,2,14.1002786705,46.1725355628,200.0,0,0,0,0,0,230.113,0,15.3942637304
0.0,38.0,0.61220115646,0,0,0,95.9624849186,63.3049818081,159.250571648,0,0,0,0,0,230.009,0,18.6336177675
1.0,38.0,0.560228149876,0,0,2,31.450831795,32.1193352612,200.0,0,0,0,0,0,230.019,0,13.8091781241
0.0,39.0,0.411015605092,0,0,2,26.7700740193,31.6243101799,200.0,0,0,0,0,0,230.036,0,13.9357642719
1.0,39.0,0.545887274791,0,0,2,58.0269181842,40.0501085049,200.0,0,0,0,0,0,230.134,0,16.5891646009
0.0,40.0,0.695391298828,0,0,1,67.2453326278,64.5410603423,192.656962399,0,0,0,0,0,230.054,0,17.1598995533
1.0,40.0,0.912257245723,0,0,1,39.220794793,178.216813543,39.3805476702,0,0,0,0,0,230.111,0,13.9088180821
0.0,41.0,1.20609809081,0,0,2,145.71889556,36.1353876613,200.0,0,0,0,0,0,230.091,0,10.3021332462
1.0,41.0,2.07540502881,0,0,2,89.1255213574,59.9318115599,181.18000673,0,0,0,0,0,230.032,0,7.63179820441
0.0,42.0,0.526717220517,0,0,2,19.3836287979,54.28532024,200.0,0,0,0,0,0,230.006,0,17.0653148385
1.0,42.0,0.539230881781,0,0,2,90.7937784727,75.3657486844,175.9166594,0,0,0,0,0,230.101,0,22.1466141178
0.0,43.0,0.723138115528,0,0,2,14.6506706805,42.2712487299,200.0,0,0,0,0,0,230.124,0,16.9429153089
1.0,43.0,0.865502091494,0,0,2,20.5397360252,27.0634571821,200.0,0,0,0,0,0,230.086,0,13.1953684841
0.0,44.0,0.577155336561,0,0,2,43.6926435229,44.2418683216,200.0,0,0,0,0,0,230.018,0,20.0486484032
1.0,44.0,0.762731542721,0,0,2,54.0552579685,63.2735908774,200.0,0,0,0,0,0,230.001,0,18.1446640061
0.0,45.0,0.889160137673,1,0,2,29.107616287,31.4217760375,200.0,0,0,0,0,0,230.073,1,15.71807765
1.0,45.0,0.603239026361,0,0,2,12.1906624858,40.1488020735,200.0,0,0,0,0,0,230.089,0,14.5413930801
0.0,46.0,1.19790983057,1,0,2,81.1297743328,52.8930009146,200.0,0,0,0,0,1,230.054,0,16.6983816339
1.0,46.0,0.534182543831,0,0,2,105.201137172,22.4463666771,197.313627578,0,0,0,0,0,230.071,0,16.5443677716
0.0,47.0,1.60679953407,1,0,2,89.17905581,108.111145947,129.869827862,0,0,0,0,1,230.086,0,19.5887681212
1.0,47.0,1.10763267768,0,0,1,13.110289806,56.7113686654,22.4695279706,0,0,0,0,0,230.019,0,14.9872257829
0.0,0.0,1.18062244367,0,0,2,74.07200044,49.725219212,200.0,0,0,0,0,0,235.045,0,15.9334382803
1.0,0.0,0.957958467218,1,0,2,192.608121942,136.998284924,183.902805343,0,0,0,0,1,235.016,0,24.8134023427
0.0,1.0,0.742651850057,0,0,0,176.959154449,200.0,81.5946179115,0,0,0,0,0,235.0,0,22.2099812709
1.0,1.0,1.22204017797,1,0,2,68.4746138663,93.6775474855,200.0,0,0,0,0,1,235.031,0,15.7215614939
0.0,2.0,0.185802667479,0,0,2,196.267136832,41.9817956485,200.0,0,0,0,0,0,235.001,0,21.2204224166
1.0,2.0,0.476848841504,1,0,2,162.969928652,102.91141293,200.0,1,0,1,0,1,235.032,0,27.4738476742
0.0,3.0,0.378977140262,0,0,2,30.2035943197,27.4403951524,128.115487679,0,0,0,0,0,235.033,0,17.0871482652
1.0,3.0,0.800126616881,1,0,2,152.89152099,44.3498751345,200.0,0,0,0,0,1,235.048,0,22.1192669843
0.0,4.0,1.37546425248,0,0,1,32.2968791629,43.6082138792,131.891317355,0,0,0,0,0,235.063,0,10.2836427164
1.0,4.0,1.06851758493,0,0,2,20.3921460137,140.035067101,102.381295009,0,0,0,0,0,235.048,0,18.1864076467
0.0,5.0,1.0569767744,0,0,2,30.0247709836,38.3035058843,200.0,0,0,0,1,0,235.032,0,18.4037214555
1.0,5.0,1.63494520737,0,0,0,88.8059863222,142.866166401,102.149410161,0,0,0,0,0,235.046,0,18.2869269596
0.0,6.0,0.834153426249,1,0,1,18.5893633062,37.0178175562,26.2402261526,1,0,1,0,0,235.049,0,14.7627160714
1.0,6.0,1.98165447692,1,0,0,151.998346653,186.470487839,93.2882261142,0,0,0,0,1,235.047,0,20.5143671359
0.0,7.0,2.39326953828,1,0,2,16.1125443911,26.3191892802,133.765837617,0,0,0,0,0,235.033,1,13.3247613817
1.0,7.0,1.50219953448,0,0,0,47.4078523913,197.18267225,58.175624031,0,0,0,0,0,235.045,0,18.8783113902
0.0,8.0,0.332338344749,0,0,2,22.7146932464,29.2787454635,200.0,0,0,0,0,0,235.018,0,17.1981300577
1.0,8.0,1.77403806946,0,0,1,40.0178276782,94.3045997433,51.3837215977,0,0,0,0,0,235.013,0,13.7386648654
0.0,9.0,2.37922452305,1,0,0,11.2000656109,33.2575380173,118.611284545,1,1,0,1,0,235.016,1,10.8768171596
1.0,9.0,1.96249394319,1,0,0,44.3226314864,73.5550318869,176.112049144,0,0,0,0,1,235.031,0,17.3568489364
0.0,10.0,1.3121648595,0,0,0,52.5178637444,68.6300001736,163.183449283,0,0,0,0,0,235.035,0,20.6702111673
1.0,10.0,2.41396691378,1,0,0,51.9239030821,193.066460161,92.0748770014,1,1,0,0,1,235.065,0,14.5538709105
0.0,11.0,0.572097341991,0,0,1,72.5914877449,197.83187275,26.3909775981,0,0,0,0,0,235.03,0,19.4593369209
1.0,11.0,0.697566784324,1,0,1,16.2793429446,66.6467829644,96.5159457355,1,0,1,0,0,235.081,0,16.0370032312
0.0,12.0,1.54168428543,0,0,0,75.8544623448,188.880453959,42.4214492171,0,0,0,0,0,235.132,0,17.0427796832
1.0,12.0,0.955987565003,1,0,1,20.0301249407,42.2898074893,72.9260357723,1,1,0,0,0,235.098,0,16.9429148976
0.0,13.0,1.05189328941,0,0,1,54.2059929248,88.3843269894,70.036265454,0,0,0,0,0,235.132,0,15.9186198588
1.0,13.0,0.482154767833,0,0,2,24.7544680742,56.1516914881,200.0,0,0,0,0,0,235.046,0,17.4961802448
0.0,14.0,0.6252679607,0,0,1,14.7106382742,22.9321148243,51.4137087214,0,0,0,0,0,235.134,0,15.6509960864
1.0,14.0,1.34102134626,1,0,1,14.5302381468,29.822984679,117.191167942,1,0,1,1,0,235.047,1,16.4714304459
0.0,15.0,0.398639155937,0,0,2,22.9816306899,48.2396877714,200.0,0,0,0,0,0,235.099,0,17.186359787
1.0,15.0,0.576542280056,0,0,2,137.516374249,41.7975689541,200.0,0,0,0,0,0,235.114,0,20.1930504059
0.0,16.0,1.16741754849,0,0,0,30.7788579213,48.1672568601,153.417798106,0,0,0,1,0,235.131,0,16.3407817618
1.0,16.0,1.66232566908,1,0,2,88.5062824634,126.56907605,102.555510612,1,0,1,0,1,235.081,0,13.6487144244
0.0,17.0,0.537853471591,0,0,0,52.7205125638,67.4293650453,144.617510988,0,0,0,0,0,235.096,0,21.7498272788
1.0,17.0,2.03580418741,1,0,2,16.6546379658,35.5068463074,178.131542841,1,0,1,0,0,235.013,1,17.3544370853
0.0,18.0,0.552837242512,0,0,2,37.5541721754,35.4249003015,200.0,0,0,0,0,0,235.114,0,16.9128351473
1.0,18.0,0.285468673191,0,0,2,18.5611229601,34.781173747,200.0,0,0,0,0,0,235.009,0,13.0417091009
0.0,19.0,0.373545864828,0,0,2,38.0330432459,29.5379605758,200.0,0,0,0,0,0,235.045,0,15.5068595424
1.0,19.0,0.714715162421,0,0,2,200.0,105.163064762,200.0,0,0,0,0,0,235.029,0,19.1537217597
0.0,20.0,0.54373826592,0,0,2,18.9470032248,31.8676005947,137.62818337,0,0,0,0,0,235.008,0,13.3715328446
1.0,20.0,0.715095421349,0,0,2,21.8800957593,46.3871286219,200.0,0,0,0,0,0,235.139,0,19.9038772172
0.0,21.0,0.678109108118,0,0,1,85.4846555175,188.71359282,22.2228833862,0,0,0,0,0,235.037,0,15.3617209823
1.0,21.0,0.608219938612,0,0,0,78.7799204243,200.0,29.2275147977,0,0,0,0,0,235.103,0,23.1693068304
0.0,22.0,0.325142310424,0,0,2,92.6469252232,63.7035969697,200.0,0,0,0,0,0,235.053,0,16.0105506297
1.0,22.0,0.92269235627,0,0,0,66.653339316,200.0,30.5821435105,0,0,0,0,0,235.022,0,13.114374164
0.0,23.0,0.265048399735,0,0,2,65.7895630281,40.3368964361,200.0,0,0,0,0,0,235.037,0,18.8137970145
1.0,23.0,0.482665923272,0,0,0,73.0440532562,126.162479093,99.3785925907,0,0,0,0,0,235.054,0,19.1370881586
0.0,24.0,0.547322209009,0,0,1,24.2251570006,64.2292135562,121.795671843,0,0,0,0,0,235.086,0,18.9783229308
1.0,24.0,1.02897739034,0,0,2,194.14909674,55.265202496,200.0,0,0,0,0,0,235.049,0,23.31812604
0.0,25.0,1.39905165559,0,0,0,25.9328987297,126.757538235,69.3740611688,0,0,0,0,0,235.002,0,14.1541902123
1.0,25.0,0.979042691063,0,0,2,102.545047837,154.178572657,60.0068981754,0,0,0,0,0,235.036,0,26.7814278231
0.0,26.0,1.22069263255,1,0,2,87.7037369895,89.9256322485,200.0,0,0,0,0,1,235.105,1,15.3922896123
1.0,26.0,0.367978628585,0,0,2,39.4680068915,52.61529654,200.0,0,0,0,0,0,235.037,0,19.0916687515
0.0,27.0,0.76287511112,0,0,2,112.252562577,44.5807893567,200.0,0,0,0,0,0,235.119,0,17.3096929697
1.0,27.0,1.18599309276,1,0,2,28.0873920608,40.1413013149,200.0,0,0,0,0,1,235.134,0,20.0627829082
0.0,28.0,1.11969037058,0,0,1,24.6568940582,48.1839453315,129.154264323,0,0,0,0,0,235.003,0,20.5171343674
1.0,28.0,0.869463516918,0,0,2,54.40083221,45.1433446222,153.788306997,0,0,0,0,0,235.021,0,16.4425576531
0.0,29.0,0.412151382754,0,0,2,34.2228742612,39.9585746606,197.426638683,0,0,0,0,0,235.056,0,22.6288228434
1.0,29.0,0.702831998976,0,0,2,18.1268497412,28.2952963552,200.0,0,0,0,0,0,235.022,0,15.2051698968
0.0,30.0,0.555776967812,0,0,2,19.4496160971,34.8477406113,200.0,0,0,0,0,0,235.081,0,13.6429713032
1.0,30.0,0.626606661865,0,0,1,36.0326846795,38.1668746525,195.205555555,0,0,0,0,0,235.1,0,15.785210877
0.0,31.0,0.586675582185,0,0,2,180.55132034,118.581651762,200.0,0,0,0,0,0,235.135,0,26.8193991223
1.0,31.0,0.372457606255,0,0,1,14.0550086177,20.978009655,143.038715595,0,0,0,0,0,235.067,0,12.0331303681
0.0,32.0,0.466625232895,0,0,1,48.3118153286,43.5107990074,178.882917819,0,0,0,0,0,235.12,0,20.2701023765
1.0,32.0,0.344201557932,0,0,2,67.1248422856,44.8209654782,200.0,0,0,0,0,0,235.102,0,20.2034821243
0.0,33.0,1.24951108203,1,0,0,193.773242371,200.0,68.7404910008,0,0,0,0,1,235.092,1,18.1097816145
1.0,33.0,0.612235821786,0,0,2,85.9305404251,113.532420144,200.0,0,0,0,0,0,235.016,0,13.9315845972
0.0,34.0,0.330740508176,1,0,2,177.169703163,87.2326315557,200.0,1,0,1,0,0,235.098,1,15.1012069307
1.0,34.0,0.54447684032,0,0,1,68.4947348062,20.6072014023,147.49323048,0,0,0,0,0,235.032,0,13.7897639128
0.0,35.0,0.691537158972,0,0,2,19.6356587653,62.01738351,200.0,0,0,0,0,0,235.072,0,17.573205486
1.0,35.0,2.27274385157,0,0,0,33.3407752375,182.444569148,35.5215933223,0,0,0,0,0,235.068,0,10.3054046711
0.0,36.0,0.741834868578,0,0,2,171.501323524,96.0316961243,200.0,0,0,0,0,0,235.089,0,17.2761097746
1.0,36.0,1.09991754718,0,0,2,104.590194306,61.2700080125,162.564774274,0,0,0,0,0,235.135,0,14.0508995903
0.0,37.0,1.33259119275,0,0,2,32.1492644166,47.5775248157,143.23104278,0,0,0,0,0,235.104,0,19.8660750816
1.0,37.0,1.02907972858,0,0,2,13.7062777437,67.1786936014,200.0,0,0,0,0,0,235.079,0,15.2208486306
0.0,38.0,0.945124937944,0,0,0,94.183168109,88.0712274354,140.064251586,0,0,0,0,0,235.11,0,16.5784015288
1.0,38.0,0.570028152804,0,0,2,31.8860134823,33.7996823888,200.0,0,0,0,0,0,235.019,0,13.6088375233
0.0,39.0,0.411071867012,0,0,2,29.1758807607,29.6443960555,200.0,0,0,0,0,0,235.001,0,13.9928620822
1.0,39.0,0.554647160505,0,0,2,67.6975283968,33.6652760275,200.0,0,0,0,0,0,235.002,0,18.1219969265
0.0,40.0,0.750352681033,0,0,1,62.8590204767,73.2255335569,163.00935469,0,0,0,0,0,235.119,0,17.2418929367
1.0,40.0,1.23369106549,0,0,1,38.9155509786,151.447906895,47.3302018394,0,0,0,0,0,235.045,0,13.1560089196
0.0,41.0,1.04272446712,0,0,2,122.429848713,34.2642055724,200.0,0,0,0,0,0,235.107,0,10.0267599997
1.0,41.0,2.23524468667,0,0,2,108.482557211,67.972926961,191.42551566,0,0,0,0,0,235.065,0,9.11082451909
0.0,42.0,0.690998540458,0,0,2,17.8908890359,57.2913088985,200.0,0,0,0,0,0,235.022,0,15.9411934229
1.0,42.0,0.612514399899,0,0,2,93.9829067424,59.1914579763,182.360983699,0,0,0,0,0,235.001,0,22.130821927
0.0,43.0,0.675770933389,0,0,2,14.4046576298,38.1059379451,200.0,0,0,0,0,0,235.074,0,16.8671523772
1.0,43.0,0.846394462373,0,0,2,20.3620781388,22.1338250942,200.0,0,0,0,0,0,235.084,0,13.1740442407
0.0,44.0,0.596773372985,0,0,2,41.3427757026,43.9996091406,200.0,0,0,0,0,0,235.034,0,19.4312073621
1.0,44.0,0.736569535122,0,0,2,83.4509291407,80.8419407693,200.0,0,0,0,0,0,235.019,0,19.4128162256
0.0,45.0,0.950234244885,1,0,2,26.3380324967,25.7581077905,200.0,0,0,0,0,0,235.088,1,15.2021072338
1.0,45.0,0.686763189238,0,0,2,12.6047925383,37.7719240167,200.0,0,0,0,0,0,235.055,0,14.4293126949
0.0,46.0,1.20619165482,0,0,2,88.59060297,60.7252892288,200.0,0,0,0,0,0,235.12,0,18.5070958967
1.0,46.0,0.544282415137,0,0,2,133.479481218,27.1329089109,197.310401888,0,0,0,0,0,235.138,0,17.6519276375
0.0,47.0,1.49175219482,1,0,2,110.916712776,81.2045580109,161.457732209,0,0,0,0,1,235.118,0,21.4069312398
1.0,47.0,1.09693634959,0,0,1,12.557416318,48.0105170957,21.4508646092,0,0,0,0,0,235.069,0,14.8740143123
0.0,0.0,1.52631412241,0,0,2,43.3240114746,52.2694744428,200.0,0,0,0,0,0,240.012,0,14.8113670651
1.0,0.0,0.955186166881,1,0,2,184.412169882,122.91131038,183.929620593,1,0,1,0,1,240.05,0,25.7712715909
0.0,1.0,0.839965159984,0,0,0,172.414743646,200.0,83.3097987417,0,0,0,0,0,240.001,0,22.7011783296
1.0,1.0,1.23420404275,1,0,2,90.1580355559,79.9558760762,200.0,0,0,0,0,1,240.032,0,18.2744580277
0.0,2.0,0.185802667479,0,0,2,194.353926159,58.5428824854,200.0,0,0,0,0,0,240.001,0,21.318205149
1.0,2.0,0.201610464581,1,0,1,138.409817347,85.3271283842,192.881683619,1,1,1,0,0,240.015,0,27.2911530284
0.0,3.0,0.365066122196,0,0,2,59.6780739384,20.783115031,128.079565778,0,0,0,0,0,240.033,0,17.3185389546
1.0,3.0,0.666692408458,1,0,2,169.755352535,44.8931355641,200.0,0,0,0,0,1,240.016,0,24.6814363727
0.0,4.0,1.39025500309,0,0,1,29.8205146301,40.1473417031,105.834286311,0,0,0,0,0,240.013,0,9.23674155727
1.0,4.0,1.21644876355,0,0,2,23.964386875,120.421696346,127.790702643,0,0,0,0,0,240.032,0,19.1155566798
0.0,5.0,0.884100473258,1,0,2,33.5405556954,53.2289985096,200.0,1,0,1,0,1,240.048,0,19.247175114
1.0,5.0,1.78050208557,1,0,0,112.203770163,169.904566551,74.6010943127,0,0,0,0,1,240.031,0,19.4408209677
0.0,6.0,0.813023907743,0,0,0,18.7356782167,36.4701778923,29.2122015562,0,0,0,0,0,240.015,0,14.4668660967
1.0,6.0,2.0144642685,1,0,0,164.834269338,187.521171847,90.3552075374,0,0,0,0,1,240.031,0,20.5103340018
0.0,7.0,2.45314657424,1,0,2,33.7932414424,22.3517315701,133.763629665,0,0,0,0,1,240.016,1,13.3687813184
1.0,7.0,1.61860871412,0,0,0,42.0818777968,200.0,59.3366970994,0,0,0,0,0,240.045,0,18.1206425226
0.0,8.0,0.331314148749,1,0,2,21.7761954402,16.3330802623,200.0,0,0,0,1,0,240.001,1,17.2946664658
1.0,8.0,1.94588822364,1,0,1,33.8444655859,66.5931754956,49.6443220539,1,1,0,0,0,240.046,0,12.1525617589
0.0,9.0,2.5436876525,1,0,2,17.4889886348,50.8768621073,130.635304323,1,0,1,0,0,240.016,1,11.0382818441
1.0,9.0,1.5193430307,1,0,0,49.0405889493,98.9800934861,149.18043493,1,1,0,0,1,240.049,1,20.9275161309
0.0,10.0,0.904163514516,0,0,0,53.0644210019,91.0733303944,139.69153089,0,0,0,0,0,240.051,0,20.9359761532
1.0,10.0,2.10146598392,1,0,1,63.8692625898,172.117767683,84.0199779279,1,1,1,0,1,240.032,0,17.4234471623
0.0,11.0,0.516155944925,0,0,1,52.0961555321,167.32496928,35.1404217776,0,0,0,0,0,240.113,0,18.7050089492
1.0,11.0,0.675325256711,0,0,0,17.4361564598,62.9859200085,93.6665297542,0,0,0,0,0,240.131,0,16.5287760679
0.0,12.0,1.62719868667,0,0,0,72.6310059605,200.0,46.2182272592,0,0,0,0,0,240.048,0,16.9008225772
1.0,12.0,1.26731998818,0,0,2,21.1371840247,45.7807747558,61.0296123905,0,0,0,0,0,240.031,0,16.9499675662
0.0,13.0,0.536009822922,0,0,1,54.1046322031,92.34971135,37.5407691434,0,0,0,0,0,240.048,0,16.9782451547
1.0,13.0,0.45226556521,0,0,2,22.7293503319,62.1286233136,200.0,0,0,0,0,0,240.095,0,17.2384391577
0.0,14.0,0.731554543527,0,0,1,13.4633820765,19.5709868367,56.6516166235,0,0,0,0,0,240.068,0,15.4241025583
1.0,14.0,1.72906506254,0,0,0,27.9585091166,58.3064315419,116.143589308,0,0,0,0,0,240.112,0,15.5864357916
0.0,15.0,0.535491681955,0,0,2,24.9071541656,45.3376842521,200.0,0,0,0,0,0,240.048,0,17.3660068027
1.0,15.0,0.584333418787,0,0,2,161.146203117,36.3203844609,200.0,0,0,0,0,0,240.113,0,21.2562336378
0.0,16.0,1.36982279075,0,0,0,44.2056707786,76.6513873059,126.697308849,0,0,0,0,0,240.047,0,17.4670841041
1.0,16.0,1.19545093154,1,0,1,95.3726530771,110.872058004,103.606831262,1,1,0,0,1,240.08,0,16.7718984991
0.0,17.0,0.53151981152,0,0,0,42.3065934273,91.7755367931,120.326523053,0,0,0,0,0,240.113,0,21.5665456959
1.0,17.0,1.99071640863,1,0,1,15.1900825725,41.3813352937,173.997528205,0,0,0,1,0,240.146,1,15.8594230502
0.0,18.0,0.589421174467,0,0,2,28.295407944,31.8149555424,200.0,0,0,0,0,0,240.13,0,16.0830219349
1.0,18.0,0.293888667598,0,0,2,19.4478003378,35.8499880708,200.0,0,0,0,0,0,240.125,0,12.9419676824
0.0,19.0,0.398224141743,0,0,2,34.2620002531,54.3895926384,200.0,0,0,0,0,0,240.011,0,15.017132543
1.0,19.0,0.707247418942,0,0,2,200.0,125.763208318,200.0,0,0,0,0,0,240.096,0,20.3385626252
0.0,20.0,0.546484535081,0,0,2,19.1788111629,40.4647491045,156.985317817,0,0,0,0,0,240.075,0,13.6978001529
1.0,20.0,0.758161766241,0,0,2,21.7964669699,52.6960048021,200.0,0,0,0,0,0,240.104,0,19.7940078235
0.0,21.0,0.708799797823,0,0,1,77.283690872,168.995026308,24.8747888516,0,0,0,0,0,240.138,0,16.046688002
1.0,21.0,0.612668796568,0,0,0,77.9237991838,200.0,28.9952187945,0,0,0,0,0,240.12,0,21.9998757196
0.0,22.0,0.285153276657,0,0,2,113.429498121,54.7222243587,200.0,0,0,0,0,0,240.087,0,16.967237246
1.0,22.0,1.03717663308,1,0,0,62.2686265018,200.0,23.0914787317,1,1,0,0,0,240.037,0,12.8233293846
0.0,23.0,0.258550146379,0,0,2,70.6571138115,47.9090212784,200.0,0,0,0,0,0,240.138,0,19.978697844
1.0,23.0,0.482665923272,0,0,0,65.8709664564,155.717383907,70.8481288152,0,0,0,0,0,240.054,0,17.9282954746
0.0,24.0,0.552975291019,0,0,1,24.5925358395,62.9794714472,88.993225866,0,0,0,0,0,240.018,0,18.5310932984
1.0,24.0,0.786201079851,0,0,2,200.0,70.2121343799,200.0,0,0,0,0,0,240.015,0,23.1587999201
0.0,25.0,1.43927856012,0,0,0,24.2684490276,127.033160927,74.5175839291,0,0,0,0,0,240.086,0,14.3247161123
1.0,25.0,0.959283475492,1,0,2,100.655327371,145.809685039,79.6458276312,1,0,1,0,1,240.101,0,26.3618402486
0.0,26.0,1.1845669089,1,0,2,117.401123096,122.071016594,200.0,0,0,0,0,1,240.004,0,17.9930152764
1.0,26.0,0.540870116264,0,0,2,40.4543173456,53.1035117342,200.0,0,0,0,0,0,240.053,0,17.1990291534
0.0,27.0,0.758731691117,0,0,2,135.457407751,59.6856937213,200.0,0,0,0,0,0,240.068,0,17.9005313744
1.0,27.0,1.23830149522,1,0,2,39.7718562078,44.3076452719,200.0,0,0,0,0,1,240.034,0,20.9940667453
0.0,28.0,1.12776403458,0,0,1,27.2004923692,57.8409054368,123.865651412,0,0,0,0,0,240.003,0,20.2954287553
1.0,28.0,0.982075547866,1,0,2,84.1446514393,47.1560168272,165.413195199,0,0,0,0,1,240.003,0,17.9658557321
0.0,29.0,0.431070835706,0,0,2,31.4486237312,43.2654537573,197.422860516,0,0,0,0,0,240.003,0,22.5883392672
1.0,29.0,0.702831998976,0,0,2,18.7506288296,27.8053437055,200.0,0,0,0,0,0,240.024,0,15.3203926242
0.0,30.0,0.545124088417,0,0,2,18.3811890687,41.961716144,200.0,0,0,0,0,0,240.098,0,13.8953892315
1.0,30.0,0.666051393619,0,0,1,31.2422097288,42.3772737522,165.36887038,0,0,0,0,0,240.083,0,15.5757345872
0.0,31.0,0.416930767165,0,0,2,162.926815747,103.158388623,200.0,0,0,0,0,0,240.066,0,26.663310965
1.0,31.0,0.464323371923,0,0,1,14.4017651553,24.6866543712,111.0859598,0,0,0,0,0,240.001,0,12.0409637039
