Scenario,User,Duration,High Speed Average,High Speed Ratio,High Speed Variance,Speed Average,Speed Duration,Speed Rel Other,Speed Variance,Acceleration Average,Brake Average,Average Front Dist,Ratio too Close,Average Distance Lane Switch,Average Duration Lane Switch,Average Insertion Space,Average Overtake Right Space,Average Overtake Space,Dist Before Lane Switch,Freq Insertion,Freq Lane Switch,Freq Overtake,Freq Overtake Right,Ratio Inseting too Close,Ratio Overtaking Right too Close,Ratio Overtaking too Close,Rotation when Lane Switch,Speed Dif When Lane Switch,Speed When Lane Switch,Angle Variance,Average Angle,Rotation Avg,Time Big Rotation,Time Big Turn,Total Average Angle,Freq Collisions
0.0,5.0,148.959946,19.5750357936,0.549342304407,4.47262765504,16.7136127514,0.549342304407,1.25234632203,17.5692614339,0.96668857234,0.684167379532,56.6534701708,0.0319931641221,53.1266666667,2.93906666667,52.3812846985,116.896802672,142.06130101,53.3724912542,0.0134264280681,0.0201396421022,0.0134264280681,0.0134264280681,0.0,0.0,0.0,0.0382423135106,1.17211974135,19.4773473801,0.000135993281046,0.0219077127708,0.029938698194,36.87696,0.0886244950706,0.0122791779581,0.0201396421022
1.0,5.0,147.7913,20.9206008022,0.3012154978,7.16392260904,13.3493868209,0.3012154978,1.00091506971,42.9497712092,2.48952240413,2.40947074381,40.8409244823,0.0257166693845,26.56875,1.82293125,83.9158550074,96.4570964666,103.42851891,19.8223577698,0.0338314907576,0.0541303852121,0.0338314907576,0.0202988944545,0.0,0.0,0.2,0.0610766948612,1.23555519705,16.276528034,0.000107693620748,0.0214873440308,0.0451381959663,39.1686,0.0655349807465,0.0101332148212,0.0338314907576
0.0,6.0,148.26047,20.7130428252,0.565346245024,4.05250440379,17.5494552114,0.565346245024,1.15225854381,19.6939862917,0.788988180529,0.686284779811,61.5026138825,0.0,12.6,1.2004,0.0,0.0,200.0,9.89176,0.0,0.00674488621276,0.0,0.0,0.0,0.0,0.0,0.10500810145,0.705443661331,12.2695590053,2.56617263662e-05,0.016979370569,0.00845123954631,5.8164,0.00685145541492,0.00430998548394,0.0
1.0,6.0,149.061539,21.2623128233,0.526429356133,15.190814413,16.1744175118,0.526429356133,1.22114556476,50.62417175,1.66100013722,2.24520233862,37.347919049,0.0344280626272,10.836,0.9102,82.5307307073,23.7292941267,66.7882761614,10.0216442236,0.0268345545527,0.0335431931908,0.0268345545527,0.0201259159145,0.0,0.0,0.0,0.126875101855,0.973367827077,15.6657968534,7.7831024169e-05,0.018870920234,0.0431658252759,30.5307,0.0258383217149,0.00948608909537,0.0335431931908
0.0,7.0,148.49232,20.0040194857,0.310783345563,4.29448980161,13.0500763428,0.310783345563,0.966505277386,41.3133973542,1.76693332399,2.22199326652,54.3722739981,0.0135818471959,13.15,1.5389,296.403397169,200.0,194.295953686,11.3645622234,0.0134687100316,0.0202030650474,0.0067343550158,0.0,0.0,0.0,0.0,0.146983817846,0.77302279125,10.0141886809,0.000121830810798,0.02390092536,0.0332531570364,21.1665,0.0582642927257,0.00953205423254,0.033671775079
1.0,7.0,148.79292,21.8470880433,0.407616504871,15.4136259863,15.6583784622,0.407616504871,1.25805932719,43.9741123226,2.05134227465,3.5694330464,43.8379822664,0.0201555289055,15.99375,0.943525,146.235452002,66.1294432347,98.9989694683,16.7094160366,0.0336037494257,0.0537659990811,0.0336037494257,0.0268829995406,0.0,0.0,0.0,0.0714417978962,1.37545141885,21.4090643332,0.00014644601406,0.0236994889747,0.0327736709004,30.7232,0.0668553315574,0.0117542604704,0.0201622496554
0.0,8.0,148.81117,22.3354037835,0.751607557417,3.33725356546,19.1380451475,0.751607557417,1.28718725243,38.4097814682,0.917846526491,1.30422300293,97.9003462632,0.00548749129518,80.91,3.9991,0.0,0.0,200.0,188.906,0.0,0.00671992566149,0.0,0.0,0.0,0.0,0.0,0.019883378457,1.12040090877,21.296984364,4.87616867036e-06,0.0121670037266,0.00530936153752,8.1977,0.0,0.0035633531935,0.0
1.0,8.0,148.7583,19.7996000369,0.296559586927,5.38269880984,14.3070014723,0.296559586927,1.10760347048,21.5242618156,1.73667357656,1.80017681752,41.6134950321,0.0134446279636,14.3875,1.0769875,207.294679176,137.632569286,127.579611125,21.6026604491,0.033611569909,0.0537785118545,0.0268892559272,0.0134446279636,0.0,0.5,0.5,0.0772096199991,1.15556785814,16.4194036502,7.09196968373e-05,0.0188770391732,0.0247712171034,31.7151,0.0239724438905,0.0100197176687,0.0134446279636
0.0,9.0,148.859418,22.8725370957,0.30744242195,7.24375973002,14.8905170754,0.30744242195,1.17617891096,37.7160594857,1.78685424133,1.4691609754,41.9245306437,0.0255408764261,21.212,1.60324,153.431725231,91.3268632705,86.9818400884,18.402206161,0.0403064856803,0.0335887380669,0.0335887380669,0.0201532428402,0.0,0.0,0.0,0.0845020269355,1.03758588553,15.3560555538,5.49827302255e-05,0.0166126604254,0.0204402222449,24.917,0.0105199927626,0.00735798083938,0.0134354952268
1.0,9.0,149.094832,23.1622079337,0.48983112976,12.4121099703,15.8967196409,0.48983112976,1.35557676342,68.2953221315,1.93304870061,2.730721026,49.445534466,0.0337697821746,23.39,1.3942,108.282620502,83.3254405671,122.103697852,24.500526943,0.0134142811872,0.0201214217807,0.0134142811872,0.0134142811872,0.0,0.0,0.0,0.0572111012767,1.23569833256,19.5551934682,0.000115991985495,0.0235787831906,0.0433314462634,30.89984,0.0627882259527,0.00948163682108,0.0335357029679
0.0,10.0,148.894075,18.9295728072,0.491964505639,1.41518566572,15.029537938,0.491964505639,1.12156300921,23.1465753648,0.815047310674,0.860327180852,73.3959618446,0.00526481661544,45.3866666667,2.76952833333,168.477803177,90.6168255717,91.6351210059,59.1409924879,0.0268647358869,0.0402971038304,0.0268647358869,0.0134323679435,0.0,0.0,0.0,0.0325588735919,1.17967908758,17.6280729292,6.38113753484e-05,0.0226568542077,0.0249889700056,42.452,0.0345849893624,0.00739994337493,0.0134323679435
1.0,10.0,148.39375,22.1162066781,0.610667767342,12.6638410282,17.9790087552,0.610667767342,1.17910803861,43.3626546625,1.93002247726,1.76784624386,43.8923519964,0.00809063724045,22.2416666667,1.33346666667,85.608149738,23.432166593,62.3036989165,14.6992785801,0.0269553131449,0.0404329697174,0.0336941414312,0.0202164848587,0.0,0.0,0.2,0.0500686094189,1.11034217935,19.7716284622,4.22888899358e-05,0.0154850111632,0.0273602185284,36.56666,0.0134776565725,0.00795534049198,0.0134776565725
0.0,11.0,148.03854,21.02676427,0.861223030165,3.0758349891,19.819139327,0.861223030165,1.24040738962,13.5612435199,0.773877381436,0.597516598354,42.0674065044,0.0,53.305,2.93315,75.9824,27.9304,108.767043157,12.0850020144,0.00675499771884,0.0135099954377,0.00675499771884,0.00675499771884,0.0,0.0,0.0,0.0300970879936,0.989302353469,19.4267320628,9.36162310921e-06,0.0125780025161,0.00873068299463,15.7793,0.0,0.0042705835028,0.0
1.0,11.0,148.62077,19.6264279459,0.408858062033,2.99415302927,15.6737165028,0.408858062033,1.11436260322,17.6029775549,1.03782095668,0.984619772224,85.001189219,0.0116605505408,32.326,2.21634,146.956732786,113.677578954,91.6189417047,49.7415331183,0.0269141385824,0.033642673228,0.0269141385824,0.0134570692912,0.0,0.0,0.0,0.0441019979975,1.01028430818,15.7239837814,1.74704625222e-05,0.0135553856848,0.0219850542687,33.4953,0.0,0.00563381931617,0.0
0.0,12.0,149.024895,20.8210106594,0.674135016166,12.0061350691,18.3407416447,0.674135016166,1.14458065168,25.6144972599,0.834928454097,0.615678256343,63.6428975694,0.00458379789498,5.45,0.3997,75.8445,0.0,28.0272,4.91177,0.00671028823741,0.00671028823741,0.00671028823741,0.0,0.0,0.0,0.0,0.156393035777,1.13291525195,20.6756445334,6.8361235916e-05,0.0232832069203,0.00698314041334,5.7802,0.013865468585,0.00538046625932,0.00671028823741
1.0,12.0,148.10541,22.7372797219,0.143142644148,15.5700212116,14.4292678783,0.143142644148,0.9952783483,18.4674963121,1.32988829671,1.00400534008,26.9885498704,0.0112487450661,59.915,4.84975,39.7119,19.4588,79.9092691099,19.5738614708,0.00675194781879,0.0135038956376,0.00675194781879,0.00675194781879,0.0,0.0,0.0,0.0270433929949,0.888078554221,12.6983466333,1.00626997425e-05,0.0123693446072,0.00960451682495,16.4314,0.0,0.00415700207616,0.0
0.0,13.0,148.82494,19.5467221292,0.742221700207,4.2617994369,17.7998594807,0.742221700207,0.985181259793,16.25356834,0.534262058103,0.454254862346,90.1268445865,0.0,69.145,3.79145,306.664978157,116.691,158.392320345,37.5517383269,0.00671930390162,0.0134386078032,0.00671930390162,0.00671930390162,0.0,0.0,0.0,0.0191111993861,1.09552001218,19.3773814649,3.79700452053e-06,0.0103006,0.00825591751574,13.4303,0.0,0.00332987756678,0.0
1.0,13.0,148.65636,21.6328425003,0.766058848744,6.84102515815,18.697847229,0.766058848744,1.18414237988,41.3689648893,1.25403985757,1.22147927675,75.4026726362,0.0265673126935,19.7955555556,1.35913222222,76.8763898017,24.3145065263,53.3230798912,37.0669770011,0.0538153900714,0.0605423138304,0.0538153900714,0.0269076950357,0.0,0.0,0.125,0.0614763274617,0.963372326062,17.8604958247,8.32930118192e-05,0.0195135177326,0.0447085479144,42.43388,0.0315142924258,0.00895559876047,0.0336346187946
0.0,14.0,148.54018,22.2681649308,0.687458437172,9.92341383942,18.6332604273,0.687458437172,1.14752707794,43.964896268,1.44738691092,1.17663125,92.2333887192,0.0127197906991,41.3883333333,2.06656666667,256.69200418,119.867946964,117.819936817,69.9009269728,0.0269287407623,0.0403931111434,0.0269287407623,0.0134643703811,0.0,0.0,0.0,0.0336041608675,1.16570915992,21.542393186,2.61563614731e-05,0.0166532625372,0.0160838356187,28.2088,0.00370943404,0.00565030772559,0.00673218519057
1.0,14.0,148.62219,21.7854816542,0.696153111457,6.32299009744,18.9375960796,0.696153111457,1.28846707185,27.8797990186,1.059354618,0.915122004168,53.2559001884,0.0,33.16375,1.7914375,117.929468155,44.5681083214,65.0025077333,29.0716855832,0.0470992925081,0.0538277628664,0.0470992925081,0.0269138814332,0.0,0.0,0.0,0.0394512929072,1.09918624421,20.6720500645,3.44350088792e-06,0.0102112155875,0.0153115268142,24.5834,0.0,0.00317385522104,0.0
0.0,15.0,147.93806,20.3360214281,0.405687353207,7.8183869557,15.2881937415,0.405687353207,1.04821049539,37.0589418943,0.988133674446,1.21272352866,63.8147613963,0.0277663503226,42.8685714286,2.54517142857,122.402091476,119.880666032,114.391408022,38.1437731994,0.0405575144084,0.0473171001431,0.0405575144084,0.0202787572042,0.0,0.0,0.0,0.0320809655234,1.19594535145,18.1118206363,1.84755697213e-05,0.0145182987002,0.0439845940729,34.0734,0.0029201410374,0.00536180660401,0.0337979286737
1.0,15.0,148.925516,20.1149252248,0.680977999767,6.06759230521,17.7850835417,0.680977999767,1.15123253036,19.6357184944,0.608800748849,0.776547987815,108.887741382,0.0,32.548,2.303416,214.121061208,97.1015627057,137.515677097,71.8732210873,0.0134295321159,0.0335738302898,0.0134295321159,0.00671476605795,0.0,1.0,0.5,0.0405253099685,0.880894648279,15.5780602818,9.88012672229e-06,0.0153146367201,0.0164279201154,28.1665,0.00402214486871,0.00451067607696,0.0
0.0,16.0,148.70843,19.7570586099,0.729695687057,5.95507117214,18.3136689052,0.729695687057,1.12792361262,12.4643676058,0.830933793713,0.589141345932,38.2838116879,0.00358486738109,17.04,1.0336,0.0,0.0,200.0,12.8519,0.0,0.00672456833819,0.0,0.0,0.0,0.0,0.0,0.0567708052341,1.22423241814,22.293999584,3.2004646866e-05,0.0152819509539,0.0124139599355,20.4832,0.00548724776396,0.00629663332957,0.00672456833819
1.0,16.0,148.973804,24.6769651153,0.592467652904,10.4504153236,19.1194400736,0.592467652904,1.3106502391,57.9743636,1.27131834901,1.21496547284,113.331218746,0.0207083387627,51.7333333333,2.78561166667,209.227022965,100.553432258,134.736320908,84.9034127622,0.0268503582012,0.0402755373018,0.0335629477515,0.0268503582012,0.0,0.0,0.0,0.0422608410864,1.03151553468,19.6225221382,9.44056434821e-05,0.0267033335883,0.0373751538766,35.8018,0.0276384162144,0.00727811817708,0.0201377686509
0.0,17.0,148.72378,22.0462530982,0.816355730065,9.04113609151,20.1491579215,0.816355730065,1.27421149587,27.1959941036,1.21858862394,0.958014548751,46.8649538207,0.00761142569131,35.5328571429,1.91672857143,66.6875073509,137.514429363,57.247709416,20.6821681835,0.0403432457136,0.0470671199992,0.0403432457136,0.00672387428561,0.0,0.0,0.166666666667,0.0327389042744,1.03196096426,20.617844962,3.40369542133e-05,0.0153517562443,0.0185602418274,39.3441,0.00727859391417,0.00687286254731,0.0
1.0,17.0,148.3377,20.9953034169,0.44487503851,7.00217444641,14.6972277509,0.44487503851,1.0669201984,50.9525167036,2.0086529675,3.02020751057,37.4374583122,0.0644866409551,18.35,1.49361818182,64.8013428936,45.7528633472,71.1925246341,20.7411426876,0.0539309966381,0.0741551203774,0.0539309966381,0.026965498319,0.0,0.5,0.375,0.0667234355817,0.981667049546,14.3101552683,8.14482954864e-05,0.0204270496873,0.0751574044856,38.76257,0.0386536935654,0.00903875414098,0.0404482474786
0.0,18.0,148.55462,18.7967667474,0.487117802193,2.91578928532,16.207614733,0.487117802193,1.00255418125,13.6065423231,0.728077651057,0.528673978256,55.9498569946,0.0,25.39,1.7328,400.0,0.0,200.0,21.7643,0.0,0.00673153079992,0.0,0.0,0.0,0.0,0.0,0.0448080095452,0.98105805318,15.7694401258,8.3491432994e-06,0.0108616293607,0.00875336501347,10.9167,0.0,0.00396552108931,0.0
1.0,18.0,148.12265,19.2524339328,0.492714652351,2.80749920286,16.2462258945,0.492714652351,1.00977730184,15.6870952418,0.863744761895,0.469755779789,83.0012336788,0.0,20.2066666667,1.8662,177.715806891,0.619545,69.8565192412,11.1813616847,0.0202534858781,0.0202534858781,0.0135023239187,0.00675116195936,0.0,1.0,0.5,0.0598965926357,0.737402992953,11.8575090719,3.32876425811e-05,0.0166083164937,0.0126795337672,19.0658,0.00382723371476,0.00545518150041,0.0
0.0,19.0,148.958054,19.0528074909,0.285759640764,1.97407146486,15.4399201123,0.285759640764,0.98528252655,11.477384573,0.600770234759,0.462335303111,44.6512535212,0.00268733371074,107.83,5.5662,0.0,0.0,200.0,52.2467,0.0,0.00671329930237,0.0,0.0,0.0,0.0,0.0,0.0152610055965,1.29296270373,19.8592076354,1.77373309662e-05,0.0138624029737,0.00821139334761,16.48519,0.0,0.00473924823055,0.0
1.0,19.0,148.65646,20.913351547,0.290819517699,7.84446988542,12.3936159375,0.290819517699,0.791876154521,39.7796230711,0.674771428199,0.573024257931,84.7080636715,0.0,33.09,3.1084,70.5472025842,13.8624814259,91.3554191131,60.1999338618,0.0201807577013,0.0269076769351,0.0201807577013,0.0134538384676,0.0,0.0,0.0,0.0377437046117,0.949915857044,11.6864959977,7.83987740728e-06,0.0316081889091,0.0165490346554,30.34754,0.0315021627718,0.00331721506497,0.0
0.0,20.0,148.77589,20.7500411115,0.613809804801,5.50190350398,17.0754754758,0.613809804801,1.14590584096,30.4032526254,0.832956749486,0.644871953475,101.059584302,0.0,90.3766666667,5.72223333333,400.0,200.0,200.0,139.494920658,0.0,0.0201645575772,0.0,0.0,0.0,0.0,0.0,0.0182644293892,0.967547303322,16.4192299316,1.60706292662e-05,0.0127904680667,0.0139291995065,28.4252,0.0,0.0059090569632,0.0
1.0,20.0,148.77295,19.9693473772,0.576258923413,2.57488615907,17.4643313704,0.576258923413,1.14123336397,13.4244088554,0.862673448915,0.522614616699,26.630659502,0.00559711963768,105.86,5.09521333333,25.1784460931,121.770104308,149.694974738,23.0728394636,0.0134433040415,0.0201649560622,0.0134433040415,0.00672165202075,0.0,1.0,1.0,0.0166264923095,1.22947022977,21.3335803019,2.31241343278e-05,0.0157366881636,0.0104875002534,19.6925,0.0,0.00562569014691,0.0
0.0,21.0,148.940235,18.8073441036,0.682404187156,4.71890852425,17.6075216154,0.682404187156,1.15932445472,9.65743887521,0.65969417041,0.467166974863,36.5687256726,0.0,55.56,3.13376666667,76.3499951669,53.3847,88.0372553998,16.0172301121,0.0134282049441,0.0201423074161,0.0134282049441,0.00671410247204,0.0,0.0,0.0,0.0257309201945,1.05986954722,18.5520433461,2.13684587737e-06,0.01,0.00644731360312,13.1829,0.0,0.00252252700352,0.0
1.0,21.0,149.002668,20.9022697678,0.284231152156,13.7493026913,14.440914966,0.284231152156,1.02190658971,31.9716780094,0.884779533179,0.861338515056,36.9856480633,0.00458649505524,69.6,3.9418,147.575425556,12.7347480315,104.453343023,24.2798146487,0.00671128922336,0.0134225784467,0.0134225784467,0.0134225784467,0.0,0.0,0.0,0.112628223362,1.27311856132,18.2899510571,4.63319483079e-05,0.0244863825733,0.0247818508753,13.5162,0.012011194323,0.0046932946912,0.00671128922336
0.0,22.0,148.25263,19.0095776631,0.527681026637,4.57035013257,16.0966094455,0.527681026637,1.14052911638,19.5002029181,0.884746741291,1.19748324489,74.7766323692,0.0080875462378,9.43166666667,0.686366666667,131.963894363,30.9894190742,100.504871218,19.304505226,0.0337262145029,0.0404714574035,0.0269809716023,0.0202357287017,0.0,0.0,0.0,0.102298662399,1.11578849609,17.8054923753,0.00025491751284,0.0296600386118,0.0449051650546,24.2821,0.122108457705,0.0163318316641,0.0404714574035
1.0,22.0,149.389121,20.8490166893,0.452286615971,13.5826505202,16.3991305571,0.452286615971,1.10544092279,27.3139063195,0.603153932254,1.0004748388,107.320084025,0.0,23.7475,1.629325,228.230756913,81.6526382847,120.256110135,20.8275021829,0.0200817835992,0.0267757114656,0.0200817835992,0.0133878557328,0.0,0.5,0.333333333333,0.0544516928659,1.04158043364,17.0280441947,9.31531607436e-05,0.0219718813427,0.0190298270253,20.084,0.0226883991104,0.00781624142434,0.0
0.0,23.0,149.258773,20.2135217739,0.699229920643,2.80417912133,17.9297825259,0.699229920643,1.11039089809,18.1258719488,0.696461095976,0.459575625379,62.7732197295,0.0,127.07,6.5712,83.1882285714,27.6280244055,55.4483212454,42.5271806463,0.020099321063,0.0267990947507,0.020099321063,0.0133995473753,0.0,0.0,0.333333333333,0.0119885386109,1.10506244885,19.7435313333,6.97718050123e-06,0.0123683824607,0.0103099434698,21.6979,0.0,0.00351707112654,0.0
1.0,23.0,149.109599,25.2181203791,0.497100793625,9.68626985464,18.0989804731,0.497100793625,1.24897879786,61.6523870891,0.781215191159,0.828993038012,105.997629107,0.00100060627217,63.782,3.3631,132.106563944,11.8333046754,72.1544203007,80.7981322132,0.0268259054201,0.0335323817751,0.0268259054201,0.01341295271,0.0,0.0,0.0,0.0269185772383,1.09967927521,19.8174203437,4.07689270219e-05,0.0167668117562,0.0175545795962,28.8052,0.0103963796456,0.00621219906373,0.0
0.0,24.0,148.841668,19.6363956234,0.444356079105,4.66319617974,16.2499104318,0.444356079105,1.12498696591,16.4888069097,0.878025591824,0.578814130715,44.7650808657,0.0464554052162,32.515,2.309275,90.6362691361,18.5067782313,86.5201905473,8.76495678493,0.0201556461998,0.0268741949331,0.0201556461998,0.0134370974666,0.0,0.0,0.0,0.0466512807605,0.947762872446,15.3068946568,2.77142578025e-05,0.0144614035505,0.0138150253674,21.87933,0.0,0.00734294505599,0.0
1.0,24.0,149.356573,19.3400947042,0.31778253241,3.05441361563,15.5181239649,0.31778253241,1.16530452014,12.578804522,0.797552763002,0.627368320367,37.0860216847,0.00859152010672,25.105,1.5929,400.0,200.0,200.0,11.1185852368,0.0,0.0133907732337,0.0,0.0,0.0,0.0,0.0,0.054835715205,1.1220877113,17.357274468,1.12386970747e-05,0.0138160558246,0.00908565460666,13.3803,0.0,0.00361526961314,0.00669538661683
0.0,25.0,149.292971,20.2050842846,0.407362514073,4.11729549957,16.4223787429,0.407362514073,1.11003644733,16.0682337706,1.00483416923,0.601680813268,38.5952873374,0.0130850098763,48.902,2.70326,148.469933562,54.4007243398,105.311724198,18.4868077975,0.0267929559792,0.0334911949739,0.0267929559792,0.0133964779896,0.0,0.0,0.0,0.0290909803059,1.18755495871,19.4308670072,8.63348437498e-06,0.011603745185,0.0121103353263,21.8827,0.0,0.00454767169786,0.0
1.0,25.0,148.62069,21.0004475861,0.55825269012,9.37420915894,17.4005503235,0.55825269012,1.24111588542,29.2912462454,1.63703922786,1.1887738387,47.8618901705,0.0114970533376,16.5766666667,1.20929333333,106.550856776,77.2433471542,82.6018200069,13.1313465926,0.0470997678722,0.0605568444071,0.0470997678722,0.0201856148024,0.0,0.333333333333,0.142857142857,0.144787391365,0.943339043136,16.2937977304,2.79967135364e-05,0.0150260228396,0.0333836998348,24.757,0.00380835265938,0.00637633509612,0.00672853826745
0.0,26.0,148.48574,22.3374996543,0.165217885569,18.7647477002,13.6110302689,0.165217885569,0.925045869584,27.6803132453,1.25826250246,0.940388728945,46.8660069114,0.00651240987855,72.58,3.43886666667,160.977270686,200.0,83.1530216781,64.3677658738,0.0202039603264,0.0202039603264,0.0134693068843,0.0,0.0,0.0,0.0,0.0367085081452,1.6195385911,21.8813844394,3.27353202316e-05,0.016119456764,0.0147107259075,17.1996,0.000892341581084,0.00539943639382,0.00673465344214
1.0,26.0,148.80888,20.7908133455,0.640326706309,6.51412849361,18.0606347189,0.640326706309,1.15522551658,21.2633343585,0.928665541891,0.923130797131,74.5142262703,0.0,124.04,6.2823,0.0,0.0,200.0,36.2038,0.0,0.00672002907353,0.0,0.0,0.0,0.0,0.0,0.012558531409,1.12266478052,20.14973932,2.94455430058e-06,0.0101049,0.0053605350773,11.9138,0.0,0.00299270760502,0.0
0.0,27.0,148.906869,18.7974550039,0.420178064452,2.50825043117,15.6753114694,0.420178064452,1.07049302391,14.4688958255,0.958448989303,0.855211670967,46.3917693417,0.00302873872125,42.9925,2.7421975,119.317835944,18.6522680054,103.629601458,37.8441999425,0.0201468207622,0.0268624276829,0.0201468207622,0.0134312138415,0.0,0.0,0.0,0.0323815139986,1.08930008222,16.9740315896,1.66627174604e-05,0.0140154595447,0.0108146829729,18.74937,0.0,0.0051674196016,0.0
