Scenario,User,st_a_ave,st_ag,st_angle_ave,st_cl,st_d_f_ave,st_d_lf_ave,st_d_rf_ave,st_ls_a,st_ls_l,st_ls_r,st_nc,st_os,st_t_stamp,st_tc,st_v_ave
1.0,39.0,0.65198716818,0,0.0,1,64.544821441,87.6943723376,159.776565014,0,0,0,0,0,90.0451,0,16.9563007061
0.0,40.0,0.490022375924,0,0.0,2,20.5068231282,63.485202287,200.0,0,0,0,0,0,90.1278,0,12.4784106108
1.0,40.0,1.43120420432,0,0.0,2,57.465409798,112.153643499,54.4107643041,0,0,0,0,0,90.1113,0,7.74252814049
0.0,41.0,0.527991033041,0,0.0,2,100.767805488,45.2802056757,200.0,0,0,0,0,0,90.0625,0,20.8136150792
1.0,41.0,1.0509936136,0,0.0,1,79.5898360417,80.4779024111,159.091474263,0,0,0,0,0,90.0242,0,18.4052501596
0.0,42.0,0.431619725841,0,0.0,2,30.0463538389,30.2829968472,200.0,0,0,0,0,0,90.0811,0,18.8495415439
1.0,42.0,1.14043261191,0,0.0,0,41.4741291843,127.092166494,71.8383088535,0,0,0,0,0,90.0131,0,14.0585227603
0.0,43.0,0.699063497928,0,0.0,2,35.5690920286,71.3701777997,200.0,0,0,0,0,0,90.1441,0,17.6049668229
1.0,43.0,0.504112451652,0,0.0,2,57.9438491581,39.0439813505,200.0,0,0,0,0,0,90.125,0,19.0506214653
0.0,44.0,0.362968752231,0,0.0,2,190.242818885,46.1777460008,200.0,0,0,0,0,0,90.0763,0,24.0689445894
1.0,44.0,0.476370808676,0,0.0,2,106.546947742,46.3957331634,200.0,0,0,0,0,0,90.0461,0,21.0696546544
0.0,45.0,0.459645955916,0,0.0,2,136.024320349,49.8876824403,200.0,0,0,0,0,0,90.0133,0,24.4277457406
1.0,45.0,0.574042326637,0,0.0,2,15.2115153797,53.3746534235,200.0,0,0,0,0,0,90.0745,0,16.4326156496
0.0,46.0,0.553408478565,0,0.0,2,33.5569233102,47.5563308012,200.0,0,0,0,0,0,90.0608,0,16.4198069762
1.0,46.0,1.17980880265,0,0.0,2,37.5222315598,52.6754085506,200.0,0,0,0,0,0,90.1427,0,12.9315401517
0.0,47.0,1.40318060016,1,0.0,2,58.4003420454,129.853821732,88.8490295451,0,0,0,0,1,90.0288,0,14.5059746006
1.0,47.0,1.32241257488,1,0.0,2,71.9398715439,45.7982592303,200.0,0,0,0,0,1,90.0125,0,22.0480721033
0.0,0.0,1.35721896748,1,0.0,0,31.7862847053,172.771359615,50.3812699518,1,1,0,0,0,95.0197,0,12.5081660698
1.0,0.0,1.90359151516,0,0.0,2,34.6906157696,31.1187568684,200.0,0,0,0,0,0,95.0207,0,15.8440753812
0.0,1.0,2.52651063162,0,0.0,2,177.727604527,54.0019337943,200.0,0,0,0,0,0,95.0195,0,1.20798746062
1.0,1.0,1.73355187013,1,0.0,0,129.184543555,200.0,41.6787837468,1,1,0,0,1,95.0018,1,19.0196682732
0.0,2.0,0.590125812427,1,0.0,1,62.2082647093,170.383088716,59.2325764912,1,1,0,0,0,95.0372,0,17.7343131319
1.0,2.0,1.35270449692,1,0.0,1,34.2093280975,46.7548427853,192.870961733,1,0,1,0,0,95.002,0,13.4648359909
0.0,3.0,0.639157490119,1,0.0,1,86.7736548777,146.139336093,78.4834755346,1,1,0,0,0,95.0023,0,18.7669852276
1.0,3.0,1.71287544353,1,0.0,1,89.9314065477,175.623712871,42.2643094685,1,1,0,1,0,95.036,1,10.8866187001
0.0,4.0,1.25830600404,1,0.0,2,37.962801874,86.3209342487,108.211005007,1,0,1,0,0,95.0324,0,15.5123079319
1.0,4.0,1.39258395727,0,0.0,1,19.6683862438,35.3334423868,183.585574111,0,0,0,0,0,95.0342,0,12.1990037274
0.0,5.0,0.663896712765,0,0.0,2,29.8727866082,34.3125099035,200.0,0,0,0,0,0,95.0347,0,17.9546157695
1.0,5.0,2.02630836575,0,0.0,2,47.5340030622,113.161299633,87.6083356149,0,0,0,0,0,95.0501,0,13.7395675318
0.0,6.0,0.64590859249,0,0.0,2,57.1186755332,47.528215383,200.0,0,0,0,0,0,95.0186,0,21.3525223393
1.0,6.0,1.99951151646,0,0.0,2,16.0392731157,42.433477902,200.0,0,0,0,0,0,95.0021,0,12.6039838887
0.0,7.0,0.657304370111,0,0.0,2,134.633587854,39.5397802008,200.0,0,0,0,0,0,95.0026,0,20.8158237778
1.0,7.0,2.0193015948,0,0.0,2,36.2059343518,137.139850336,72.2411619734,0,0,0,1,0,95.0482,0,16.6463940227
0.0,8.0,1.77343358392,0,0.0,2,42.3987782002,36.0653405716,200.0,0,0,0,0,0,95.0378,0,16.5533551082
1.0,8.0,1.64508041125,0,0.0,1,15.0701719076,54.7645114575,132.917675611,0,0,0,0,0,95.032,0,11.141033468
0.0,9.0,1.53641988111,0,0.0,2,107.193459088,91.0526202689,182.246571752,0,0,0,0,0,95.0362,0,22.265230081
1.0,9.0,1.43151316505,0,0.0,1,37.3535741837,117.09297608,103.938099989,0,0,0,1,0,95.0027,0,18.9641121007
0.0,10.0,1.22485952688,0,0.0,0,53.420939519,119.991268139,92.3527269797,0,0,0,0,0,95.0205,0,15.3761523026
1.0,10.0,1.43183634583,0,0.0,1,39.5701724439,121.941360991,26.7004690752,0,0,0,0,0,95.0018,0,20.238839091
0.0,11.0,0.49217608228,0,0.0,2,33.0968523003,39.9008101175,200.0,0,0,0,0,0,95.1209,0,22.4208233458
1.0,11.0,0.869375481533,1,0.0,2,84.8992328634,64.3504493636,195.773178668,1,0,1,0,0,95.0046,0,18.0344663559
0.0,12.0,0.755196793827,1,0.0,2,117.897391956,38.7388298678,200.0,0,0,0,0,1,95.0384,0,22.4074591727
1.0,12.0,0.856153388595,0,0.0,1,13.1759402297,28.1516242822,97.0458829592,0,0,0,0,0,95.0051,0,13.6074638659
0.0,13.0,0.422031002594,1,0.0,1,122.224545904,54.0170749414,121.370271304,1,1,0,0,0,95.0227,0,21.9718927095
1.0,13.0,0.91018301684,1,0.0,1,43.8601574914,68.6878724448,120.041600656,1,1,1,1,1,95.1193,1,20.7814535883
0.0,14.0,1.08325113492,0,0.0,2,57.8253504753,31.48842834,200.0,0,0,0,0,0,95.1076,0,17.8280574981
1.0,14.0,1.14638821954,1,0.0,1,34.6449265071,180.000903085,55.2725345577,1,1,0,0,0,95.0543,0,15.478946025
0.0,15.0,1.12379870566,0,0.0,2,20.5754764134,33.8316468743,200.0,0,0,0,0,0,95.04,0,14.3623266584
1.0,15.0,0.370384635225,0,0.0,2,176.53246543,52.3616034726,200.0,0,0,0,0,0,95.0536,0,22.0959717497
0.0,16.0,0.697825502283,0,0.0,2,42.8658159648,47.5704508332,200.0,0,0,0,0,0,95.1214,0,19.9325694629
1.0,16.0,0.64999274573,1,0.0,2,176.587672556,68.4784674594,200.0,0,0,0,0,1,95.0707,0,18.7639865326
0.0,17.0,1.10379542749,0,0.0,0,59.2042590393,153.704019596,102.078169029,0,0,0,0,0,95.0034,0,22.4833026547
1.0,17.0,2.65471090248,1,0.0,0,24.5501902304,89.6579453543,46.325059299,1,1,0,1,0,95.0708,1,10.5265406816
0.0,18.0,0.406731329232,0,0.0,2,29.5937444033,24.9139594849,200.0,0,0,0,0,0,95.0544,0,16.9177821955
1.0,18.0,0.971276776232,0,0.0,2,101.974837419,37.2020768379,184.691973709,0,0,0,0,0,95.099,0,15.0129089344
0.0,19.0,0.272270715981,0,0.0,2,29.7105829879,43.7875560383,200.0,0,0,0,0,0,95.0024,0,15.8999814785
1.0,19.0,0.64468347161,0,0.0,0,30.0801685697,122.096697896,86.147827136,0,0,0,0,0,95.0041,0,14.019645858
0.0,20.0,0.949593191978,0,0.0,2,52.297771249,52.0664496161,178.45746156,0,0,0,0,0,95.0637,0,16.1838706879
1.0,20.0,1.02107488826,0,0.0,2,14.86183252,43.8279677831,94.7703638837,0,0,0,0,0,95.0435,0,16.690105234
0.0,21.0,0.49342204353,0,0.0,2,67.6780419358,58.4296366658,126.234160394,0,0,0,0,0,95.132,0,17.9418846629
1.0,21.0,0.393541669296,0,0.0,1,26.0686558599,46.3762344778,25.7853776228,0,0,0,0,0,95.1312,0,13.2565538868
0.0,22.0,0.464064479808,0,0.0,2,29.235806186,44.0387325881,187.450928246,0,0,0,0,0,95.0268,0,16.6994059726
1.0,22.0,0.381094033049,1,0.0,2,168.940637478,61.9802366838,200.0,1,0,1,0,1,95.0926,0,23.4987131621
0.0,23.0,0.510810387296,1,0.0,2,69.717145689,46.9365958927,200.0,1,0,1,0,0,95.0915,0,19.9538774128
1.0,23.0,0.613973572245,0,0.0,0,48.7736753965,117.785999884,37.9464712307,0,0,0,0,0,95.0244,0,11.796634477
0.0,24.0,1.06934998934,0,0.0,1,21.3575154849,78.1135639012,48.8438225032,0,0,0,0,0,95.1131,0,15.8204730759
1.0,24.0,0.456924353304,0,0.0,2,30.0990354862,32.3863508133,200.0,0,0,0,0,0,95.0619,0,15.4941270327
0.0,25.0,0.696310997411,0,0.0,1,33.6936638111,177.796231402,37.4990464189,0,0,0,0,0,95.0723,0,13.8251476722
1.0,25.0,1.03698276463,1,0.0,0,38.1136522454,163.848594511,48.5395519897,1,1,0,0,0,95.1635,1,19.9289634644
0.0,26.0,1.32488134618,0,0.0,2,64.2557896906,90.5686689211,191.733723566,0,0,0,0,0,95.0947,0,20.0621111096
1.0,26.0,0.505865898077,0,0.0,2,59.1162521114,32.4965364491,200.0,0,0,0,0,0,95.1301,0,18.7698238487
0.0,27.0,0.907467666795,0,0.0,1,42.2895642174,56.8828869587,93.3548461422,0,0,0,0,0,95.0748,0,16.6086227462
1.0,27.0,1.10435836299,0,0.0,2,49.2308757479,36.9180650315,200.0,0,0,0,0,0,95.1432,0,20.9138243603
0.0,28.0,0.377094283543,1,0.0,1,26.1272402854,60.0360220449,83.909816367,1,1,0,0,0,95.1133,1,16.0333256259
1.0,28.0,0.616405540727,1,0.0,1,16.7148920623,43.2569605943,181.084159043,0,0,0,0,0,95.0632,1,16.3127257675
0.0,29.0,0.683721122658,0,0.0,1,25.9733792565,56.1199524718,88.4559878003,0,0,0,0,0,95.0097,0,18.6391831721
1.0,29.0,0.70401741883,0,0.0,2,59.279794929,54.2755696888,189.042196474,0,0,0,0,0,95.0323,0,23.7381136526
0.0,30.0,0.545005926285,0,0.0,2,57.8784974854,64.5052669626,105.664448446,0,0,0,0,0,95.1082,0,18.135416736
1.0,30.0,0.341409712006,0,0.0,2,40.2467540987,22.4554320404,200.0,0,0,0,0,0,95.0776,0,16.8370394875
0.0,31.0,0.338817432696,0,0.0,2,104.891963078,48.3550263707,200.0,0,0,0,0,0,95.0774,0,22.8867711063
1.0,31.0,0.600551197745,0,0.0,2,94.3737393107,39.9761883967,198.714795925,0,0,0,0,0,95.0938,0,13.1273170865
0.0,32.0,0.580901763955,0,0.0,2,42.0210655615,90.0907246462,200.0,0,0,0,0,0,95.1269,0,14.2991248813
1.0,32.0,0.439767301766,0,0.0,2,43.5790361693,40.783127307,200.0,0,0,0,0,0,95.0943,0,19.1895162411
0.0,33.0,0.629797753842,1,0.0,1,52.2888319362,143.411404993,99.1230519557,1,0,1,1,0,95.1172,1,14.514970239
1.0,33.0,0.615804962252,0,0.0,1,38.4274890838,33.3590615186,89.6968361999,0,0,0,0,0,95.0884,0,9.88257385192
0.0,34.0,0.344734270087,0,0.0,0,42.3786012744,161.101686487,49.8817804183,0,0,0,0,0,95.0568,0,12.8755689444
1.0,34.0,0.404199563829,0,0.0,1,109.840923781,103.713510119,97.2224563284,0,0,0,0,0,95.1052,0,14.0485567552
0.0,35.0,1.10950706992,0,0.0,2,46.2893936415,43.7326726916,200.0,0,0,0,0,0,95.0115,0,21.584513307
1.0,35.0,1.46804216025,0,0.0,2,33.5389986616,95.426394071,73.2115208334,0,0,0,0,0,95.1095,0,17.5565715441
0.0,36.0,0.855066963717,0,0.0,2,123.253028067,101.464514593,200.0,0,0,0,0,0,95.0433,0,17.6131993274
1.0,36.0,0.778814720663,0,0.0,0,86.5599254189,75.4848979998,168.272828224,0,0,0,0,0,95.2011,0,21.2583904139
0.0,37.0,1.64554775583,0,0.0,1,58.6905209344,85.6958043689,115.693715494,0,0,0,0,0,95.1121,0,20.2825107473
1.0,37.0,1.38974642629,1,0.0,0,47.5275695976,79.4835364678,129.666705858,1,1,0,0,0,95.0043,0,17.9051809338
0.0,38.0,0.705830405077,0,0.0,2,95.0360873627,51.2754673282,200.0,0,0,0,0,0,95.0142,0,19.4505781803
1.0,38.0,0.498273772023,0,0.0,1,117.237693438,73.3576571394,178.073606754,0,0,0,0,0,95.0088,0,20.6485951147
0.0,39.0,0.344663697002,0,0.0,2,37.8440395879,43.0723526436,200.0,0,0,0,0,0,95.0613,0,12.5301052274
1.0,39.0,0.596738547178,1,0.0,1,68.5529439232,96.1746444668,132.272340338,1,1,1,0,0,95.093,0,16.6892190918
0.0,40.0,0.492742448305,0,0.0,2,16.5780057297,89.6345060917,200.0,0,0,0,0,0,95.096,0,11.4742827565
1.0,40.0,1.34495136626,0,0.0,2,61.0139721351,104.926755953,85.9043556171,0,0,0,0,0,95.1109,0,8.58530129187
0.0,41.0,0.614955697443,1,0.0,2,96.403532208,38.5228404314,200.0,0,0,0,1,0,95.1306,1,20.6002916381
1.0,41.0,1.2861453229,0,0.0,1,66.2642107974,92.611974627,138.427694265,0,0,0,0,0,95.0232,0,15.4638452424
0.0,42.0,0.441991551617,0,0.0,2,25.5533818084,25.9005741229,200.0,0,0,0,0,0,95.1479,0,17.5191400542
1.0,42.0,1.22049383882,0,0.0,0,50.7270823977,155.239057283,45.6745844347,0,0,0,0,0,95.1131,0,14.1669834397
0.0,43.0,0.613601551491,0,0.0,2,35.221360028,62.3141127382,200.0,0,0,0,0,0,95.1111,0,17.7560029185
1.0,43.0,0.417121524771,1,0.0,2,45.7205725491,39.0591436478,200.0,1,0,1,0,0,95.008,0,17.9932347125
0.0,44.0,0.202349704081,0,0.0,2,181.482469761,43.2257098963,200.0,0,0,0,0,0,95.0949,0,23.4650549533
1.0,44.0,0.599517524089,0,0.0,2,88.0165871491,44.9707519335,200.0,0,0,0,0,0,95.0454,0,19.7339914266
0.0,45.0,0.294973024675,0,0.0,2,111.577491718,48.2322766,200.0,0,0,0,0,0,95.1311,0,23.7707898323
1.0,45.0,0.577093656442,0,0.0,2,37.6105538379,44.1180050831,200.0,0,0,0,0,0,95.1252,0,16.7993528428
0.0,46.0,0.50119206935,0,0.0,2,30.3709141825,42.6280809543,200.0,0,0,0,0,0,95.0442,0,15.4553931639
1.0,46.0,1.20853054302,0,0.0,2,35.2699527797,54.3065153769,200.0,0,0,0,0,0,95.0588,0,13.4832452956
0.0,47.0,1.29565165744,1,0.0,2,68.9371152726,108.608532865,113.267630311,0,0,0,0,1,95.1265,0,17.9123640642
1.0,47.0,1.33323195308,0,0.0,2,72.3638015377,43.3732506304,200.0,0,0,0,0,0,95.0492,0,22.2303449366
0.0,0.0,1.44796116243,0,0.0,1,36.8796390279,193.896794888,34.8541102352,0,0,0,0,0,100.053,0,10.6942996629
1.0,0.0,1.85673215313,0,0.0,2,22.956944631,30.5364526305,200.0,0,0,0,0,0,100.021,0,14.3340262664
0.0,1.0,2.22056412725,0,0.0,2,178.110887082,46.2394048838,200.0,0,0,0,0,0,100.003,0,3.98265416575
1.0,1.0,1.80573893496,1,0.0,1,105.146019874,193.586345973,47.4136604748,1,1,0,0,0,100.002,0,18.0554060968
0.0,2.0,0.568857131909,0,0.0,2,61.1828759951,152.686525551,56.4033221334,0,0,0,1,0,100.038,0,17.5268460127
1.0,2.0,1.2002594253,0,0.0,0,38.9312985815,60.4965658543,162.117087161,0,0,0,0,0,100.035,0,16.0361620531
0.0,3.0,0.67198992438,0,0.0,2,83.4188455112,138.68612727,101.260504261,0,0,0,0,0,100.002,0,19.0024219836
1.0,3.0,1.62848808559,1,0.0,2,84.0263922889,163.752400762,51.7789179257,1,0,1,0,0,100.036,1,11.7310144284
0.0,4.0,1.2233139379,1,0.0,1,37.3891372039,82.9586076558,101.626568867,1,1,0,0,0,100.032,0,15.1842313995
1.0,4.0,1.60233066483,0,0.0,1,25.4801637576,47.9846945505,156.934687635,0,0,0,0,0,100.017,0,13.4620721276
0.0,5.0,0.386149966771,0,0.0,2,25.1879501977,33.584940351,200.0,0,0,0,0,0,100.002,0,17.5948339011
1.0,5.0,2.06666547899,0,0.0,2,46.0125911457,99.3328238367,113.232595607,0,0,0,0,0,100.05,0,12.6253390631
0.0,6.0,0.454993858893,0,0.0,2,49.150952824,45.1894913049,200.0,0,0,0,0,0,100.035,0,20.7860636052
1.0,6.0,2.07976980878,0,0.0,2,13.0202972356,40.0979352763,200.0,0,0,0,0,0,100.034,0,14.9936971133
0.0,7.0,0.658997024319,0,0.0,2,110.946652348,40.446583228,200.0,0,0,0,0,0,100.036,0,21.1668966258
1.0,7.0,2.37597133696,0,0.0,2,31.3821213824,111.263008596,95.2394564466,0,0,0,0,0,100.015,0,12.6440204064
0.0,8.0,1.95032616061,0,0.0,2,30.5537837077,45.0115958093,200.0,0,0,0,0,0,100.037,0,13.8271301909
1.0,8.0,1.58906943244,0,0.0,1,14.4353147503,46.2214377437,104.416527562,0,0,0,0,0,100.032,0,10.4390611428
0.0,9.0,0.81179832578,1,0.0,2,110.097474031,62.7808032649,199.126145375,1,1,1,1,0,100.036,1,23.9939682075
1.0,9.0,1.93117686846,1,0.0,1,38.9538271567,118.990937027,78.1543849561,1,0,1,0,0,100.034,1,17.4294599441
0.0,10.0,1.20866785967,0,0.0,0,50.4624504661,143.121470816,66.4524746905,0,0,0,0,0,100.003,0,13.5357003461
1.0,10.0,1.59507698555,0,0.0,1,33.5237764781,114.70472892,22.3333513202,0,0,0,0,0,100.017,0,18.7295373959
0.0,11.0,0.377163927518,0,0.0,2,29.8730359554,34.2690544168,200.0,0,0,0,0,0,100.122,0,22.4933670126
1.0,11.0,0.839416212606,1,0.0,1,77.5897597732,46.3087091461,197.540985673,1,0,1,0,0,100.087,1,18.4370473466
0.0,12.0,0.744195843782,0,0.0,2,128.343511802,37.6319186131,200.0,0,0,0,0,0,100.089,0,23.6277664315
1.0,12.0,0.807793340466,0,0.0,1,12.9188036515,33.4071932768,71.1660701813,0,0,0,0,0,100.038,0,12.8882875949
0.0,13.0,0.360473696094,0,0.0,2,105.260579447,58.9260346439,117.523509472,0,0,0,0,0,100.089,0,22.2906167159
1.0,13.0,0.889258526223,1,0.0,1,54.3923735854,80.0010889866,142.891836779,1,1,0,1,0,100.036,1,22.219541762
0.0,14.0,1.04759506615,0,0.0,2,62.2458347891,38.0519107145,200.0,0,0,0,0,0,100.09,0,18.255574341
1.0,14.0,1.13844901219,0,0.0,2,31.4901559348,154.908299442,77.2015115676,0,0,0,0,0,100.072,0,15.8531590011
0.0,15.0,1.19745451165,1,0.0,2,19.4110920982,41.7965602005,200.0,1,0,1,0,0,100.105,0,14.7337572599
1.0,15.0,0.446126816341,0,0.0,2,157.359562589,47.2755957612,200.0,0,0,0,0,0,100.02,0,22.7145756335
0.0,16.0,0.705089163732,0,0.0,2,40.7706637707,49.4165940343,200.0,0,0,0,0,0,100.005,0,19.835179247
1.0,16.0,0.642455468417,1,0.0,2,193.686858832,59.5934847922,200.0,0,0,0,0,1,100.103,0,21.3479517648
0.0,17.0,1.138451976,0,0.0,0,59.4052139369,185.117838522,76.9799594019,0,0,0,0,0,100.12,0,21.4608247541
1.0,17.0,2.64409810287,1,0.0,1,29.1631962608,95.9669238088,46.6126219238,1,1,0,0,0,100.004,0,10.3095460151
0.0,18.0,0.382960307298,0,0.0,2,25.8750067768,22.9598052612,200.0,0,0,0,0,0,100.021,0,15.7255013444
1.0,18.0,0.844280459864,0,0.0,2,122.513825492,32.9688817757,184.75103815,0,0,0,0,0,100.134,0,16.0117072611
0.0,19.0,0.285071496593,0,0.0,2,28.7483454218,28.1670162684,200.0,0,0,0,0,0,100.102,0,15.5194786098
1.0,19.0,0.656582773823,0,0.0,0,26.6837019369,153.877365814,61.2836171027,0,0,0,0,0,100.104,0,12.4334743109
0.0,20.0,1.18045192121,0,0.0,2,57.2454550859,46.8977890388,182.869536958,0,0,0,0,0,100.114,0,14.9995094783
1.0,20.0,1.13704416171,0,0.0,2,14.4173457646,43.0229860667,115.230088069,0,0,0,0,0,100.011,0,17.4497020986
0.0,21.0,0.479078615708,0,0.0,2,85.3129605013,67.7027013084,156.581150319,0,0,0,0,0,100.13,0,18.8918934538
1.0,21.0,0.391040168874,0,0.0,1,28.6738546218,39.6610887514,30.098857437,0,0,0,0,0,100.063,0,13.5340839062
0.0,22.0,0.555895211971,0,0.0,2,41.5213182221,48.4922730129,200.0,0,0,0,0,0,100.131,0,16.3294360734
1.0,22.0,0.403046097155,1,0.0,1,140.485954475,57.8139610347,190.834473972,1,0,1,0,0,100.079,0,24.2472059467
0.0,23.0,0.489783804285,0,0.0,1,75.1848346999,60.4440974833,198.761173218,0,0,0,0,0,100.042,0,20.3937718749
1.0,23.0,0.649834592248,0,0.0,0,65.890398882,143.636253152,42.8440895621,0,0,0,0,0,100.008,0,11.510026373
0.0,24.0,1.12061002988,1,0.0,1,21.1847043537,85.4313868839,49.5066609904,0,0,0,0,0,100.096,1,15.4477777745
1.0,24.0,0.462835104037,0,0.0,2,15.4255082206,37.7837466306,200.0,0,0,0,0,0,100.062,0,15.1051558767
0.0,25.0,1.00148017002,1,0.0,1,23.7996561334,155.320064719,36.9223559693,1,1,0,0,0,100.141,1,12.6111941483
1.0,25.0,1.06816366304,1,0.0,1,38.1048272971,155.247870782,57.5751460994,1,1,0,1,0,100.029,0,20.0113124425
0.0,26.0,0.961544839029,0,0.0,2,50.7287636437,90.5033667442,199.093301209,0,0,0,0,0,100.111,0,18.7042648183
1.0,26.0,0.493763811157,0,0.0,2,60.5706140004,33.8819793493,200.0,0,0,0,0,0,100.097,0,19.7235702643
0.0,27.0,0.878345289345,0,0.0,1,42.9729735816,55.8491045842,62.410323424,0,0,0,0,0,100.09,0,16.495095212
1.0,27.0,1.06735118062,0,0.0,2,46.1953440966,30.1930424342,200.0,0,0,0,0,0,100.076,0,21.9303392709
0.0,28.0,0.547644068221,0,0.0,2,23.1254281515,54.2085645077,58.8953359238,0,0,0,0,0,100.029,0,14.0707167543
1.0,28.0,0.632021721396,0,0.0,1,15.8473006799,44.304827819,148.283927712,0,0,0,0,0,100.079,0,16.0380414015
0.0,29.0,0.850355908015,0,0.0,1,20.8932119161,56.1871007514,57.359217075,0,0,0,0,0,100.009,0,17.6395520275
1.0,29.0,0.738614038341,0,0.0,2,49.9428188419,28.915269812,189.435658065,0,0,0,0,0,100.148,0,21.6659176084
0.0,30.0,0.703518281098,0,0.0,2,53.8717116574,60.2336970885,106.024813323,0,0,0,0,0,100.129,0,16.7188696088
1.0,30.0,0.393612859713,0,0.0,2,34.6493180939,25.8161412491,200.0,0,0,0,0,0,100.009,0,16.1892507928
0.0,31.0,0.282559211955,0,0.0,2,92.4209930881,51.248071096,200.0,0,0,0,0,0,100.076,0,23.2960837106
1.0,31.0,0.398963205293,0,0.0,2,116.365179089,44.2652044112,200.0,0,0,0,0,0,100.126,0,14.7364620775
0.0,32.0,0.569899110638,0,0.0,2,40.9046905292,84.879477786,200.0,0,0,0,0,0,100.094,0,13.9129141015
1.0,32.0,0.440680313002,0,0.0,2,29.6600890656,41.8559912793,200.0,0,0,0,0,0,100.028,0,17.7753137939
0.0,33.0,0.64175193815,0,0.0,0,62.3073836942,152.75569253,97.4623059804,0,0,0,0,0,100.033,0,14.3021520029
1.0,33.0,0.497878061073,0,0.0,1,35.4031587575,34.8864760591,76.5629013162,0,0,0,0,0,100.071,0,10.3781929111
0.0,34.0,0.665175070046,1,0.0,0,62.4715087154,162.809975824,57.7458260276,1,1,0,0,0,100.09,0,10.7576622938
1.0,34.0,0.371770299008,0,0.0,1,106.232205688,108.684066754,125.191171739,0,0,0,0,0,100.123,0,15.1163953382
0.0,35.0,0.898543598082,0,0.0,2,34.2477148738,45.8527114164,200.0,0,0,0,0,0,100.03,0,21.1854012545
1.0,35.0,1.59636664684,0,0.0,2,25.9594480726,94.8702184398,76.9141418152,0,0,0,0,0,100.043,0,16.8305795902
0.0,36.0,0.826094480557,0,0.0,2,114.455855334,82.230007154,200.0,0,0,0,0,0,100.028,0,17.2570927487
1.0,36.0,0.752380722889,1,0.0,0,65.2696881036,88.3450624663,136.445342521,1,1,0,0,0,100.045,0,19.4225641183
0.0,37.0,1.40210750156,1,0.0,1,60.3430599143,83.1969736877,91.0968946647,1,1,0,0,0,100.03,0,20.7217934991
1.0,37.0,1.40678322541,0,0.0,1,48.305686263,81.8052411677,114.11817879,0,0,0,0,0,100.071,0,18.2688520177
0.0,38.0,0.532440202618,0,0.0,2,70.9542370231,49.0224205447,200.0,0,0,0,0,0,100.081,0,18.2753238422
1.0,38.0,0.494585222014,0,0.0,1,94.9004314211,72.8803021917,155.153955247,0,0,0,0,0,100.059,0,19.8094810889
0.0,39.0,0.454373731531,0,0.0,2,64.869754559,48.6177418003,200.0,0,0,0,0,0,100.143,0,12.7599762778
1.0,39.0,0.561219761987,0,0.0,1,71.423188292,118.245960173,108.645188431,0,0,0,0,0,100.06,0,16.5458644431
0.0,40.0,0.470358677394,0,0.0,2,15.0140519186,119.867228233,200.0,0,0,0,0,0,100.045,0,10.8912336553
1.0,40.0,1.30553986736,1,0.0,2,77.1247555524,92.064043367,111.952656056,0,0,0,0,1,100.077,0,11.9756577184
0.0,41.0,0.82875141404,0,0.0,2,77.4648290684,39.2874504624,200.0,0,0,0,0,0,100.096,0,18.6318715974
1.0,41.0,1.68710660346,1,0.0,1,59.2753680008,75.4082867509,120.449090865,1,1,0,0,0,100.106,0,14.2659869626
0.0,42.0,0.484749172459,0,0.0,2,23.2014223468,23.5408311118,200.0,0,0,0,0,0,100.047,0,16.3835042915
1.0,42.0,1.23971489927,0,0.0,0,59.9293415213,177.659092215,48.9092050833,0,0,0,0,0,100.01,0,13.4454110013
0.0,43.0,0.543131335759,0,0.0,2,31.1040130236,64.7844391133,200.0,0,0,0,0,0,100.027,0,17.5281282059
1.0,43.0,0.437191624959,0,0.0,1,35.655765987,40.6075519903,192.322530967,0,0,0,0,0,100.024,0,16.9706080632
0.0,44.0,0.214819316944,0,0.0,2,169.764091105,43.5558972378,200.0,0,0,0,0,0,100.077,0,22.9986139242
1.0,44.0,0.612326490258,0,0.0,2,76.2715648279,42.9908868725,200.0,0,0,0,0,0,100.062,0,19.0422243488
0.0,45.0,0.27514235164,0,0.0,2,90.1506951303,38.297962198,200.0,0,0,0,0,0,100.113,0,22.5755288084
1.0,45.0,0.587385815036,0,0.0,2,58.6580055915,45.7383944958,200.0,0,0,0,0,0,100.075,0,17.421226201
0.0,46.0,0.488942826358,0,0.0,2,31.1910365213,52.0306214717,200.0,0,0,0,0,0,100.127,0,14.7752130521
1.0,46.0,1.19891182766,0,0.0,2,31.4382189586,57.7726333657,200.0,0,0,0,0,0,100.058,0,13.6078219615
0.0,47.0,1.19892871031,1,0.0,2,76.9537871778,83.460086973,132.810522974,0,0,0,0,1,100.094,0,20.2985831869
1.0,47.0,1.14910289818,1,0.0,2,66.7072464525,42.8221261232,200.0,0,0,0,0,0,100.064,1,21.6662088882
0.0,0.0,1.43998068742,0,0.0,1,34.5455809652,174.854624248,32.8324388903,0,0,0,0,0,105.052,0,9.63421873749
1.0,0.0,1.73785640853,0,0.0,2,17.5800897594,26.7798772885,200.0,0,0,0,0,0,105.003,0,13.2575961704
0.0,1.0,2.01009027898,0,0.0,2,190.36648913,57.5211461237,200.0,0,0,0,0,0,105.003,0,7.17476424639
1.0,1.0,2.06802191542,0,0.0,2,91.414434715,169.134315964,49.2678056467,0,0,0,0,0,105.035,0,15.768234684
